Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Manual;Translated_Review;Tokenized_Review
iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: Graphite,512GB;5;lappinjosaputra;2023-11-06;Seller terpercaya, ramah dan fast respon.;0;0;0;1;1;0;1;0;1;Palsu;Penjual terpercaya, ramah dan respon cepat.;['jual', 'percaya', 'ramah', 'respon', 'cepat']
SMARTPHONE IPHONE 14 PROMAX BARU GARANSI RESMI;Variasi: 256 GB;5;lindapratiwi22;2023-12-24;Original from ibox dan kondisi tersegel Tenkyu;0;0;0;0;0;0;1;0;0;Asli;Original dari ibox dan kondisi tersegel Tenkyu;['original', 'ibox', 'kondisi', 'segel', 'terima', 'kasih']
iPhone 11 Pro 64GB/256GB Bekas Second Original;Variasi: ALL PROVIDER,64GB;5;luvianbayu;2023-12-27;barang mulus Oke semua .semoga awet kak;0;0;0;0;0;0;1;0;0;Asli;barang mulus Oke semua .semoga awet kak;['barang', 'mulus', 'oke', 'moga', 'awet', 'kakak']
iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: 64GB,Red / Merah;1;m*****e;2023-06-08;Baru 2 hari, ada kendala di bagian volume. Bagian kamera ada yg gerimpil.;0;0;0;0;0;0;0;0;0;Asli;Baru 2 hari, ada kendala di bagian volume. Bagian kamera ada yg gerimpil.;['baru', 'kendala', 'bagian', 'volume', 'bagian', 'kamera', 'cuil']
iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: White / Putih,128GB;5;madinamwm_shop;2023-11-02;Alhamdulillah Barang sampai dengan selamat tanpa ada kerusakan sedikitpun, beli second kondisi hp masih bagus dan tidak mengecewakan. Terimakasih😍;0;0;0;0;0;0;0;0;1;Asli;Alhamdulillah Barang sampai dengan selamat tanpa ada kerusakan sedikitpun, beli bekas kondisi hp masih bagus dan tidak mengecewakan. Terimakasih😍;['alhamdulillah', 'barang', 'selamat', 'tanpa', 'rusak', 'beli', 'bekas', 'kondisi', 'handphone', 'bagus', 'tidak', 'kecewa', 'terima', 'kasih']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: 128GB,Black / Hitam;5;masayis92;2023-06-06;semoga aman sentosa;0;0;0;1;1;1;1;0;0;Asli;semoga aman sentosa;['moga', 'aman', 'sentosa']
MACBOOK PRO TOUCHBAR 2016 15 inch i7 2,7 GHz / i7 2,6 GHz SECOND UNIT ORIGINAL;Variasi: SPLIT PAYMENT;5;mtapryan;2023-08-18;Bagus, terimakasih, semoga barangnya bermanfaat buat saya, dan kalau ada yg saya butuhkan, akan saya pesan kembali, dan bila ada yg rusak, bisa langsung asuransi disini. thank you;0;0;0;0;0;0;0;0;0;Asli;Bagus, terimakasih, semoga barangnya bermanfaat buat saya, dan kalau ada yg saya butuhkan, akan saya pesan kembali, dan bila ada yg rusak, bisa langsung asuransi disini. terima kasih;['bagus', 'terima', 'kasih', 'moga', 'barang', 'manfaat', 'butuh', 'pesan', 'rusak', 'asuransi', 'terima', 'kasih']
Split iPhone;None;5;my_money_stealer;2023-11-18;Pokokna mah appel house terbaek sejagad raya!!!;0;0;0;1;1;1;1;0;0;Asli;Pokokna mah appel house terbaek sejagad raya!!!;['pokok', 'apple', 'house', 'baik', 'dunia']
SPLIT IPHONE BABARSARI;None;5;n*****d;2023-12-15;Sangat amat Recommended beli handphone di AppelHouse Store! Pelayanannya Excellent service pokoknya! Adminnya ramah, mengedukasi, dll Produknya well no minus! Pokoknya sukses terus AH! 👏🙌👍👊🤘;0;0;0;0;0;0;0;0;0;Asli;Sangat amat direkomendasikan beli handphone di AppelHouse Store! Pelayanannya pelayanan sangat bagus pokoknya! Adminnya ramah, mengedukasi, dll Produknya baik tidak ada minus! Pokoknya sukses terus AH! 👏🙌👍👊🤘;['rekomendasi', 'beli', 'handphone', 'applehouse', 'store', 'layan', 'layan', 'bagus', 'pokok', 'admin', 'ramah', 'edukasi', 'lain', 'lain', 'produk', 'baik', 'tidak', 'minus', 'pokok', 'sukses']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: Purple / Ungu,64GB;5;nadhifaindahc;2023-10-09;Terbaikkk;0;0;0;1;1;1;1;0;1;Palsu;Terbaikkk;['baik']
iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: Black / Hitam,128GB;5;nadhifnawawi3;2023-12-13;Ok;0;1;0;1;0;1;1;0;1;Palsu;Oke;['oke']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: 64GB,Green / Hijau;5;nadindra.shop29;2023-06-27;Bagus,normal,penjual ramah..;0;0;0;0;0;0;1;0;0;Asli;Bagus,normal,penjual ramah..;['bagus', 'normal', 'jual', 'ramah']
iPhone 11 Pro 64GB/256GB Bekas Second Original;Variasi: 64GB,Gold;5;nanangadipriyoga;2023-05-10;Ok good;0;1;0;1;0;1;1;0;1;Palsu;Oke bagus;['oke', 'bagus']
Aksesoris (Charger & Earphone);Variasi: Charger 5 Watt 1 Set;5;nencyyoseva14;2023-06-12;dari hape smpe charger beli sni smua..baru kemaren siang nanya admin,co siangan ehh dah sampe sekarang .. barang aman oke banget!;0;0;0;0;0;0;0;0;0;Asli;dari hape smpe cas beli sni smua..baru kemaren siang nanya admin,co siangan ehh dah sampe sekarang .. barang aman oke banget!;['handphone', 'cas', 'beli', 'baru', 'kemarin', 'siang', 'admin', 'checkout', 'siang', 'barang', 'aman', 'oke', 'banget']
iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: ALL PROVIDER,64GB;5;o*****4;2023-12-30;Barang sampe dengan selamat, kondisi fisik mulus OK. semuanya normal, sinyal all op. admin ramah fasrespon. semoga hpnya awet berkah teros;0;0;0;0;0;0;0;0;1;Asli;Barang sampe dengan selamat, kondisi fisik mulus OK. semuanya normal, sinyal semua op. admin ramah respon cepat. semoga hpnya awet berkah teros;['barang', 'selamat', 'kondisi', 'fisik', 'mulus', 'oke', 'normal', 'sinyal', 'operator', 'admin', 'ramah', 'respon', 'cepat', 'moga', 'handphone', 'awet', 'berkah']
iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: Midnight Green,64GB;5;p*****7;2023-09-20;Barang dalam kondisi bagus, pengiriman cepat terimakasih seller;0;0;0;0;0;0;0;0;1;Asli;Barang dalam kondisi bagus, pengiriman cepat terimakasih penjual;['barang', 'kondisi', 'bagus', 'kirim', 'cepat', 'terima', 'kasih', 'jual']
iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: Black / Hitam,128GB;5;p*****p;2023-11-14;Baik;0;0;0;1;1;1;1;0;1;Palsu;Baik;['baik']
Split iPhone;None;5;prita.ariyanti;2023-12-07;Ka bagus bangett alhamdulillah terimakasih atas kepercayaan nya... semua normal aku baru kasih ulasan hmpir mau 1 bukan krna sengaja juga tapi its ok.;0;0;0;0;0;0;0;0;0;Asli;Ka bagus bangett alhamdulillah terimakasih atas kepercayaan nya... semua normal aku baru kasih ulasan hmpir mau 1 bukan krna sengaja juga tapi oke.;['kakak', 'bagus', 'banget', 'alhamdulillah', 'terima', 'kasih', 'percaya', 'normal', 'baru', 'kasih', 'ulas', 'bukan', 'sengaja' 'oke']
SPLIT IPHONE SEMARANG;None;5;q*****1;2023-08-13;sudah 2x order disini . Amanahh barang bagusss tanpa cacat😍😍;0;0;0;0;1;0;0;0;0;Asli;sudah 2x pesan disini . Amanahh barang bagusss tanpa cacat😍😍;['pesan', 'amanah', 'barang', 'bagus', 'tanpa', 'cacat']
APPLE WATCH SE 40mm / 44mm Second Original;Variasi: Grey,44MM;5;queenetha29;2023-12-14;baik sekali The best;0;0;0;1;1;1;1;0;0;Asli;baik sekali Yang terbaik;['baik', 'baik']
MACBOOK AIR 2020 13inch (i3 i5 1,1GHz / i7 1,2GHz) SECOND UNIT ORIGINAL;Variasi: SPLIT PAYMENT;5;raihanidema;2023-12-18;mantap !!!;0;0;0;1;1;1;1;0;1;Palsu;luar biasa!!!;['biasa']
iPhone 11 Pro 64GB/256GB Bekas Second Original;Variasi: Gold,256GB;5;raihanrizkyfadilah22;2023-11-15;mulus untuk fisik good masih mulus, tapi untuk sistem masih belum tau. semuanya ok. ya semoga awet deh dan ga terjadi kendala atau masalah yang serius. untuk penjual ramah dan fast respon Terima kasih.;0;0;0;0;0;0;0;0;1;Asli;mulus untuk fisik bagus masih mulus, tapi untuk sistem masih belum tau. semuanya ok. ya semoga awet deh dan ga terjadi kendala atau masalah yang serius. untuk penjual ramah dan respon cepat Terima kasih.;['mulus', 'fisik', 'bagus', 'mulus', 'sistem', 'belum', 'oke', 'iya', 'moga', 'awet', 'tidak', 'kendala', 'serius', 'jual', 'ramah', 'respon', 'cepat', 'terima', 'kasih']
iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: Spacegray,256GB;5;rizkisuhendra;2023-08-16;Sesuai dengan harga;0;0;0;1;1;1;1;0;1;Palsu;Sesuai dengan harga;['sesuai', 'harga']
iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: Gold,256GB;5;s*****r;2023-10-25;Aa seneng sekali . Alhmdulillaah mendarat dgn selamat dan sesuai sama yg dipesan  . Mimin fast respon sekali..  Mantap 🫶;0;0;0;0;0;0;0;0;0;Asli;Aa seneng sekali . Alhmdulillaah mendarat dgn selamat dan sesuai sama yg dipesan  . Mimin respon cepat sekali..  Mantap 🫶;['senang', 'alhamdulillah', 'darat', 'selamat', 'sesuai', 'pes', 'admin', 'respon', 'cepat', 'mantap']
CHARGER ANKER  (CABLE TYPE C / ADAPTER ANKER TYPE C 20 WATT);Variasi: ADAPTER 20 WATT;5;sayshinta.m31;2023-11-24;bagus bgt sukaaaaa;0;0;0;1;1;0;1;0;1;Palsu;sangat bagus, menyukainya;['bagus', 'suka']
SMARTPHONE APPLE  11 64 GB & 128 GB NEW GARANSI RESMI;Variasi: 128 GB;5;solikhahtias14;2023-05-01;Mantappp boskuu, lancar jayaa;0;0;0;0;0;1;1;0;0;Asli;Bagus sekali bos, semuanya berjalan dengan baik;['bagus', 'bos', 'jalan', 'baik']
SMARTPHONE APPLE  11 64 GB & 128 GB NEW GARANSI RESMI;Variasi: 128 GB;5;tantifitriani04;2023-11-05;babguss Sampe dengan selamatt;0;0;0;0;1;0;1;0;1;Asli;babguss Sampe dengan selamatt;['bagus', 'selamat']
iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: 64GB,Spacegray;5;taufikhimawan29;2023-07-21;Mantan sesuai pesanan..;0;0;0;1;0;1;1;0;1;Palsu;Mantan sesuai pesanan..;['mantan', 'sesuai', 'pesan']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: 64GB,Black / Hitam;5;u*****1;2023-07-25;Pembelian kedua, adminnya baik bgt masyaallah, mau aku repotin dari awal beli sampe deal, untuk kondisi body belakang ada baret2 tapi ga masalah namanya jg beli barang second jadi wajar2 aja yg penting unit ga bermasalah. Thanks applehouse.store✨;0;0;0;0;0;0;0;0;0;Asli;Pembelian kedua, adminnya baik bgt masyaallah, mau aku repotin dari awal beli sampe deal, untuk kondisi body belakang ada baret2 tapi ga masalah namanya jg beli barang bekas jadi wajar2 aja yg penting unit ga bermasalah. Thanks applehouse.store✨;['beli', 'admin', 'baik', 'banget', 'masyaallah', 'repot', 'beli', 'deal', 'kondisi', 'bodi', 'baret', 'tidak', 'nama', 'beli', 'barang', 'bekas', 'wajar', 'unit', 'tidak', 'terima', 'kasih', 'applehouse', 'store']
iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: White / Putih,64GB;5;v*****s;2023-12-16;baguss bgttt pengiriman nya jg cepettt;0;0;0;0;0;0;1;0;1;Asli;baguss bgttt pengiriman nya jg cepettt;['bagus', 'banget', 'kirim', 'cepat']
iPhone 11 Pro 64GB/256GB Bekas Second Original;Variasi: UNIT BEACUKAI,256GB;5;v*****z;2023-12-20;Sudah sampai.. pesanan teman.. puas dan rekomended. Makasii ya;0;0;0;1;0;0;0;0;0;Asli;Sudah sampai.. pesanan teman.. puas dan direkomendasikan. Makasii ya;['pesan', 'teman', 'puas', 'rekomendasi', 'terima', 'kasih', 'iya']
iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET;Variasi: Silver,64GB;5;wahyu_baweng27;2023-09-28;Kualitas terbaik barangnya ori mulus dan dapat bh yang 94% semoga awet hpnya;0;0;0;0;0;0;0;0;0;Asli;Kualitas terbaik barangnya ori mulus dan dapat bh yang 94% semoga awet hpnya;['kualitas', 'baik', 'barang', 'original', 'mulus', 'baterai', 'health', 'moga', 'awet', 'handphone']
MACBOOK AIR 2019 13inch (i5 1,6GHz) SECOND UNIT ORIGINAL;Variasi: SPLIT PAYMENT;3;wdyekaaprll;2023-12-21;hrusnya bonus kartu perdana tapi pas sampe rumah kartu perdananya ga ada :(;0;0;0;0;0;0;0;0;0;Asli;hrusnya bonus kartu perdana tapi pas sampe rumah kartu perdananya ga ada :(;['bonus', 'kartu', 'perdana', 'pas', 'rumah', 'kartu', 'perdana', 'tidak']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: Green / Hijau,256GB;5;wjduna21;2023-12-23;Pengiriman cepat, packing kayu tanpa diminta jd barang sampai keadaan selamat dan aman. Bat Health dikasi masih 95% yeayyy, barang mulus. Semoga awet kedepannya;0;0;0;0;0;0;0;0;0;Asli;Pengiriman cepat, pengemasan kayu tanpa diminta jd barang sampai keadaan selamat dan aman. Bat Health dikasi masih 95% yeayyy, barang mulus. Semoga awet kedepannya;['kirim', 'cepat', 'kemas', 'kayu', 'tanpa', 'barang', 'selamat', 'aman', 'baterai', 'health', 'kasih', 'barang', 'mulus', 'moga', 'awet']
iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: 128GB,Purple / Ungu;5;x*****k;2023-06-09;Bismillah semoga awet;0;0;0;1;1;1;1;0;1;Palsu;Bismillah semoga awet;['bismillah', 'moga', 'awet']
iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET;Variasi: White,64GB;5;yogilegato212;2023-10-04;penjual ramah;0;0;0;1;1;1;1;0;1;Palsu;penjual ramah;['jual', 'ramah']
iPhone 11 Pro 64GB/256GB Bekas Second Original;Variasi: Midnight Green,256GB;4;yolandamaharaniputri;2023-10-03;Kacau bangeettt sampai skrng unit belum diterima krn bolak balik retur dg kondisi unit yang bermasalah, rugiiiiii waktu dan biaya ongkir. Sangat menyulitkan dan merugikan. Penggantian dll nya lambat sampai skrng belum diatasi dg baik. KECEWA PARAH!!!!! Hati-hati yang bakal order disini;1;1;1;0;0;0;0;0;0;Asli;Kacau bangeettt sampai skrng unit belum diterima krn bolak balik retur dg kondisi unit yang bermasalah, rugiiiiii waktu dan biaya ongkir. Sangat menyulitkan dan merugikan. Penggantian dll nya lambat sampai skrng belum diatasi dg baik. KECEWA PARAH!!!!! Hati-hati yang bakal pesan disini;['kacau', 'banget', 'unit', 'belum', 'terima', 'bolak', 'retur', 'kondisi', 'unit', 'rugi', 'biaya', 'ongkos', 'kirim', 'sulit', 'rugi', 'ganti', 'lain', 'lain', 'lambat', 'belum', 'baik', 'kecewa', 'parah', 'hati', 'hati', 'pesan']
Oppo A58 6/128 Garansi resmi Oppo;Variasi: A58 6/128 Black;5;21_05.86;2023-08-30;Bagus...produk ori;0;0;0;0;0;0;1;0;0;Asli;Bagus...produk ori;['bagus', 'produk', 'original']
Samsung  A54 5G 8/128 & 8/256 ( FREE TAMPER & SILIKON ) Garansi resmi 1 Tahun;Variasi: violet,8/256;5;a*****9;2023-06-21;sangat puaasss belanja online di lapak ini respon cepat tangap barangnypun ok ori segel di jamin Amanah sekali beli di lapak ini terima kasih atas pelayanya buat kurirnya ok professional kurir.;0;0;0;0;0;0;0;0;0;Asli;sangat puaasss belanja online di lapak ini respon cepat tangap barangnypun ok ori segel di jamin Amanah sekali beli di lapak ini terima kasih atas pelayanya buat kurirnya ok professional kurir.;['puas', 'belanja', 'online', 'lapak', 'respon', 'cepat', 'tanggap', 'barang', 'oke', 'original', 'segel', 'jamin', 'amanah', 'beli', 'lapak', 'terima', 'kasih', 'layan', 'kurir', 'oke', 'profesional', 'kurir']
Oppo A58 6/128 Garansi resmi Oppo;Variasi: A58 6/128 Green;4;a*****a;2023-08-24;Pengiriman aman pakai grab express,,cpet juga smpex Semoga awet hpx,,,makasih kak🙏;0;0;0;1;0;1;0;0;0;Asli;Pengiriman aman pakai grab express,,cpet juga smpex Semoga awet hpx,,,makasih kak🙏;['kirim', 'aman', 'pakai', 'grab', 'ekspres', 'cepat', 'moga', 'awet', 'handphone', 'terima', 'kasih', 'kakak']
Samsung  A54 5G 8/128 & 8/256 ( FREE ADAPTOR 25Wat ) Garansi resmi 1 Tahun;Variasi: Hitam,8/256;5;a*****p;2023-09-12;Mantap;0;0;0;1;1;1;1;0;1;Palsu;Mantap;['mantap']
Vivo Y17s New 100% Segel Ram6/128Gb resmi vivo 1 tahun;Variasi: Green,6/128;5;abbasazzamkhan;2023-10-27;Sesuai pesanan,tidak ada kendala,mantaaaaapp;0;0;0;0;0;0;1;0;0;Asli;Sesuai pesanan,tidak ada kendala,mantaaaaapp;['sesuai', 'pesan', 'tidak', 'kendala', 'mantap']
from type C to konektor headset;None;5;abu_bakar.99;2023-09-25;Belum coba, semoga baik & cocok;1;1;1;1;0;0;1;1;1;Palsu;Belum coba, semoga baik & cocok;['belum', 'coba', 'moga', 'baik', 'cocok']
Realme C53 6/128 Garansi Resmi Realme 1 Tahun;Variasi: hitam;5;achzubaidiaassyfii;2023-12-09;oke;0;1;0;1;0;1;1;1;1;Palsu;membatasi;['batas']
Oppo Reno 10 5G Ram 8/256 100% Baru Garansi Resmi Oppo 1 Tahun;Variasi: ice blue;5;achzubaidiaassyfii;2023-11-20;baik² lah;0;0;0;1;1;1;1;1;1;Palsu;baik² lah;['baik']
Vivo V27 E 8/256 & 12/256 Garansi Resmi 1 tahun;Variasi: V27 E 8/256 hitam;5;adebagus1705;2023-06-02;Barang sesuai pesanan semoga awet;0;0;0;0;0;0;1;0;1;Asli;Barang sesuai pesanan semoga awet;['barang', 'sesuai', 'pesan', 'moga', 'awet']
Oppo Reno 10 5G 8/256 Garansi Resmi Oppo 1 Tahun;Variasi: biru;5;adelyaayubk;2023-09-03;Termasuk paling murah dan paling cepet sampeknyaaa🥰🤗Penjualnya begitu ramah sekali😍🤌🙏;0;0;0;1;0;0;0;0;0;Asli;Termasuk paling murah dan paling cepet sampeknyaaa🥰🤗Penjualnya begitu ramah sekali😍🤌🙏;['murah', 'cepat', 'jual', 'ramah']
Oppo A78 8/256 garansi resmi oppo 1 tahun;Variasi: Black,A78 4G NFC;5;afan_yiin;2023-10-24;Kualitas barang sangat bagus,  harga murah,  pengiriman sangat cepat makasihh kakkk;0;0;0;0;0;0;0;0;1;Asli;Kualitas barang sangat bagus,  harga murah,  pengiriman sangat cepat makasihh kakkk;['kualitas', 'barang', 'bagus', 'harga', 'murah', 'kirim', 'cepat', 'terima', 'kasih', 'kakak']
Oppo Reno 8T (8+8/256) Garansi Resmi Oppo;Variasi: Black,no bonus;5;aimmatulhusna12;2023-04-17;Sudah kedua kalinya beli disini.. Toko Amanah dan Barang Original.. Terima kasih 🙏😊;0;0;0;0;0;0;0;0;0;Asli;Sudah kedua kalinya beli disini.. Toko Amanah dan Barang Original.. Terima kasih 🙏😊;['beli', 'toko', 'amanah', 'barang', 'original', 'terima', 'kasih']
OPPO A38 Ram 4Gb internal 128Gb garansi Resmi Oppo;Variasi: Gold;5;ainurrizal885;2023-11-19;Alhamdulillah barang sampai dengan selamat tampa cacat,, barang sesuai,, toko amanah, terima kasih bonusnya.;0;0;0;0;0;0;0;0;1;Asli;Alhamdulillah barang sampai dengan selamat tampa cacat,, barang sesuai,, toko amanah, terima kasih bonusnya.;['alhamdulillah', 'barang', 'selamat', 'tanpa', 'cacat', 'barang', 'sesuai', 'toko', 'amanah', 'terima', 'kasih', 'bonus']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27 5G hitam;5;aiohronline;2023-06-16;Pengiriman super cepat;0;0;0;1;1;1;1;0;1;Palsu;Pengiriman super cepat;['kirim', 'super', 'cepat']
Samsung A14 5G (6Gb+6Gb/128Gb (FREE TRAVEL ADAPTOR) Garasi SEIN 1 TAHUN;Variasi: black,A14 5G 6/128;5;ais_aisyah30;2023-06-10;Mantap.. Makasih kak;0;0;0;1;1;1;1;0;1;Palsu;Mantap.. Makasih kak;['mantap', 'terima', 'kasih', 'kakak']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27 5G hitam;5;alfianalfi96;2023-04-18;InshaAllah amanah Terimakasih kakak seller;0;0;0;1;1;1;1;0;0;Asli;InshaAllah amanah Terimakasih kakak penjual;['insyaallah', 'amanah', 'terima', 'kasih', 'kakak', 'jual']
Samsung Tab A8 Lte 4/128 Resmi sein 1 Tahun;Variasi: pink;5;almirazafran_21;2023-10-18;Packing sangat aman .. barang original;0;0;0;1;0;0;1;0;0;Asli;Pengemasan sangat aman .. barang original;['kemas', 'aman', 'barang', 'original']
Xiaomi Note 12 Pro 4G (6/128) & (8/256)garansi Resmi;Variasi: blue,8/256;5;almuqsitcell;2023-12-28;Ok;0;1;0;1;0;1;1;0;1;Palsu;Oke;['oke']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27 5G Gold;5;alviada3000;2023-06-16;Perfeck;0;0;0;1;1;1;1;0;0;Asli;Sempurna;['sempurna']
VIVO V29E 5G NEW SEGEL 100% Ram 8 internal 256 Garansi Resmi;Variasi: V29e 8/256 biru;5;alysafarahalby;2023-12-02;good;0;0;0;1;1;1;1;0;1;Palsu;Bagus;['bagus']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27e 12/256 hijau;5;amie_fha;2023-06-20;oke lah;0;0;0;1;1;1;1;0;1;Palsu;oke lah;['oke']
Samsung A24 8/128 ( FREE TRAVEL ADAPTOR) resmi Sein;Variasi: black;5;anggitadaniswari;2023-08-20;Alhamdulillah seller amanah dan dikasih bonus screenguard.fastrespon juga;0;0;0;0;0;0;0;0;0;Asli;Alhamdulillah penjual amanah dan dikasih bonus screenguard.respon cepat juga;['alhamdulillah', 'jual', 'amanah', 'kasih', 'bonus', 'screenguard', 'respon', 'cepat']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27 5G Gold;5;ardiansyahnuroktavian;2023-06-09;pengiriman cepat . mantap;0;0;0;1;1;1;1;0;1;Palsu;pengiriman cepat . mantap;['kirim', 'cepat', 'mantap']
Vivo V27 5G 8/256 Garansi Resmi vivo 1 Tahun;Variasi: V27 5G Gold;5;arieana1927;2023-09-01;barangnya bagus+ori 👍 harga sepadan sama hpnya 👍;0;0;0;0;0;0;1;0;1;Asli;barangnya bagus+ori 👍 harga sepadan sama hpnya 👍;['barang', 'bagus', 'original', 'harga', 'padan', 'handphone']
Oppo Reno 8T (8+8/256) Garansi Resmi Oppo;Variasi: Black;5;b*****2;2023-12-11;alhamdulillah barang sudah sampai, terimakasih;0;0;0;1;1;1;1;0;1;Palsu;alhamdulillah barang sudah sampai, terimakasih;['alhamdulillah', 'barang', 'terima', 'kasih']
Samsung A34 5G 8/128 & 8/256 (Free adaptor 25 Wat) Garansi resmi samsung;Variasi: Black,8/128;5;b*****i;2023-10-16;Mantapp 👍👍👍;0;0;0;1;1;1;1;1;1;Palsu;Mantapp 👍👍👍;['mantap']
Vivo V29 5G 8Gb/256Gb & 12Gb/512Gb Garansi Resmi 1 Tahun;Variasi: Red,12/256;5;b*****i;2023-09-26;Terbaik 👍👍👍;0;0;0;1;1;1;1;1;1;Palsu;Terbaik 👍👍👍;['baik']
Realme C55 6/128 & 8/256 Garansi Resmi Realme;Variasi: gold,8/256;5;b*****x;2023-05-09;Ok Sip..;0;1;0;1;0;1;1;0;1;Palsu;Oke sip..;['oke']
Samsung M54 5G 8/256Gb (FREE ADAPTOR 25Wat) resmi sein;Variasi: M54 5G silver;5;bu123x;2023-12-09;The best seller ramah, jujur, dan responsif, barang kualitas oke, pengiriman super cepat dan aman, pelayanan yang luar biasa. PERFECTO;0;0;0;0;0;0;0;0;0;Asli;Yang terbaik penjual ramah, jujur, dan responsif, barang kualitas oke, pengiriman super cepat dan aman, pelayanan yang luar biasa. SEMPURNA;['baik', 'jual', 'ramah', 'jujur', 'responsif', 'barang', 'kualitas', 'oke', 'kirim', 'super', 'cepat', 'aman', 'layan', 'biasa', 'sempurna']
Vivo V29 5G 8Gb/256Gb & 12Gb/512Gb Garansi Resmi 1 Tahun;Variasi: Red,8/256;5;bunyaminarsyad;2023-10-27;Terpercaya, fast response;0;0;0;1;1;0;1;0;1;Palsu;Terpercaya, respon cepat;['percaya', 'respon', 'cepat']
